"name","address","city","state","zip","country","hours","google_url","phone","website","place_id","source"
"Sobriety High","2055 White Bear Ave","Maplewood","MN","55109","US","","https://maps.google.com/?cid=12803400973865446960","","","ChIJSZPj2HvUslIRMO4jtFnRrrE","google place api"
"Edgerton Elementary School","1929 Edgerton St","Maplewood","MN","55117","US","","https://maps.google.com/?cid=10030710009000982234","651-772-2565","http://www.isd623.org/school/edgerton-elementary","ChIJrxh9qKbVslIR2nZ1s5s9NIs","google place api"
"Trinity Baptist Church","2220 Edgerton St","St Paul","MN","55117","US","","https://maps.google.com/?cid=15365559260733321731","651-774-8609","http://tbcmn.org/","ChIJTWVZS7rVslIRAzI5x7xuPdU","google place api"
"Choo Choo Montessori","2617 Duluth St","Maplewood","MN","55109","US","<ul><li>Monday: 7:00 AM – 6:00 PM</li><li>Tuesday: 7:00 AM – 6:00 PM</li><li>Wednesday: 7:00 AM – 6:00 PM</li><li>Thursday: 7:00 AM – 6:00 PM</li><li>Friday: 7:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11390865186593874408","651-490-7734","http://www.choochoomontessori.com/","ChIJkUckxTvUslIR6KFKK4l7FJ4","google place api"
"L’Etoile du Nord French Immersion Lower Campus","1305 Prosperity Ave","St Paul","MN","55106","US","<ul><li>Monday: 8:45 AM – 4:45 PM</li><li>Tuesday: 8:45 AM – 4:45 PM</li><li>Wednesday: 8:45 AM – 4:45 PM</li><li>Thursday: 8:45 AM – 4:45 PM</li><li>Friday: 8:45 AM – 4:45 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5072058967573944369","651-221-1480","http://frenchimmersion.spps.org/","ChIJZ6sFKJXUslIRMVgUEsKSY0Y","google place api"
"Prosperity Heights Elementary","1305 Prosperity Ave","St Paul","MN","55106","US","","https://maps.google.com/?cid=17910679070695423719","651-293-8695","http://prosperity.spps.org/","ChIJ2XAfKZXUslIR5_7STriDj_g","google place api"
"L'Etoile du Nord French Immersion, Lower Campus","1305 Prosperity Ave","St Paul","MN","55106","US","","https://maps.google.com/?cid=14304366063865498122","651-221-1480","http://frenchimmersion.spps.org/","ChIJ2XAfKZXUslIRCgrbtSVRg8Y","google place api"
"New Horizon Academy","2251 Van Dyke St","Maplewood","MN","55109","US","","https://maps.google.com/?cid=10262979353214121279","651-770-3826","http://www.newhorizonacademy.net/","ChIJPeoUKXbUslIRP_V-nVhtbY4","google place api"
"Close To My Heart","1740 Van Dyke St","St Paul","MN","55109","US","","https://maps.google.com/?cid=17300598306523617630","651-307-1492","http://closetomyheartpreschool.com/index.html","ChIJx6eY4IHUslIRXpkQTn8SGPA","google place api"
"Promised Land Preschool","1655 Cottage Ave E","St Paul","MN","55106","US","","https://maps.google.com/?cid=8702770154099603367","651-776-1786","http://www.divinitylutheran.org/","ChIJvQKmUpfUslIRp3f6jFhzxng","google place api"
"Maplewood Middle School","2410 Holloway Ave E","Maplewood","MN","55109","US","","https://maps.google.com/?cid=2099061457302798832","651-748-6500","http://www.isd622.org/","ChIJhQFf9aDTslIR8EE_LEZdIR0","google place api"
"Webster Elementary School","2170 7th Ave E","North St Paul","MN","55109","US","","https://maps.google.com/?cid=12986031177754387805","651-748-7100","http://isd622.org/","ChIJhfHdb5zTslIRXaUyoI2mN7Q","google place api"
"Webster Elementary School","","North St Paul","MN","55109","US","","https://maps.google.com/?cid=8776138522393478421","651-748-7100","http://www.isd622.org/Domain/649","ChIJhfHdb5zTslIRFYXi9nwby3k","google place api"
"Cowern Elementary School","2131 Margaret St N","St Paul","MN","55109","US","","https://maps.google.com/?cid=16227106023969843190","651-748-6800","http://www.isd622.org/Domain/322","ChIJjRNbCqXTslIR9udSM_RCMuE","google place api"
"Drivers Ed","2251 Larpenteur Ave E","Maplewood","MN","55109","US","","https://maps.google.com/?cid=7206763695043807825","","https://driversed.com/","ChIJkaHu43PTslIRUYpEx2WRA2Q","google place api"
"Hill-Murray School","2625 Larpenteur Ave E","Maplewood","MN","55109","US","","https://maps.google.com/?cid=7595637311303073961","651-777-1376","http://www.hill-murray.org/","ChIJZ8MkvgXTslIRqUDsJuQfaWk","google place api"
"Mounds Park Academy","2051 Larpenteur Ave E","St Paul","MN","55109","US","<ul><li>Monday: 8:00 AM – 4:30 PM</li><li>Tuesday: 8:00 AM – 4:30 PM</li><li>Wednesday: 8:00 AM – 4:30 PM</li><li>Thursday: 8:00 AM – 4:30 PM</li><li>Friday: 8:00 AM – 4:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8734074090292411752","651-777-2555","http://www.moundsparkacademy.org/","ChIJg9SMdHnTslIRaH3SKRyqNXk","google place api"
"Hill High School","","Maplewood","MN","55109","US","","https://maps.google.com/?cid=7583799083007171767","","","ChIJxdKseHnTslIRt1yT1hURP2k","google place api"
"Lionsgate Academy's AIM Program","2342 Helen St N","North St Paul","MN","55109","US","<ul><li>Monday: 7:30 AM – 4:00 PM</li><li>Tuesday: 7:30 AM – 4:00 PM</li><li>Wednesday: 7:30 AM – 4:00 PM</li><li>Thursday: 7:30 AM – 4:00 PM</li><li>Friday: 7:30 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16053748492952237044","651-348-6574","http://www.lionsgate.academy/?page_id=202","ChIJNZT3irnTslIR9HPhqzJfyt4","google place api"
"Green Institute","1731 MN-36","St Paul","MN","55109","US","","https://maps.google.com/?cid=15759236593088469943","651-379-1280","","ChIJVyi65XPUslIRtxtgdi8OtNo","google place api"
"North Metro Flex Academy","2350 Helen St N","North St Paul","MN","55109","US","","https://maps.google.com/?cid=5450856947553000671","612-900-4435","https://northmetroflex.com/","ChIJxZHu3LnTslIR39xdkINVpUs","google place api"
"North High School","2416 11th Ave","St Paul","MN","55109","US","","https://maps.google.com/?cid=5752809917171349958","651-748-6000","http://www.isd622.org/site/Default.aspx?PageID=592","ChIJj1-Kx7jTslIRxrlX1SMW1k8","google place api"
"Transitions Program Special Education","2586 7th Ave E","North St Paul","MN","55109","US","","https://maps.google.com/?cid=2824848792869469781","651-621-1900","","ChIJY88C3LbTslIRVf4sqwLhMyc","google place api"
"Next Step Transition Program","2586 7th Ave E","North St Paul","MN","55109","US","<ul><li>Monday: 7:45 AM – 4:15 PM</li><li>Tuesday: 7:45 AM – 4:15 PM</li><li>Wednesday: 7:45 AM – 4:15 PM</li><li>Thursday: 7:45 AM – 4:15 PM</li><li>Friday: 7:45 AM – 4:15 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8433345102783964745","651-621-1900","http://www.isd622.org/nextstep","ChIJ05TL27bTslIRSea3b7BCCXU","google place api"
"North High School","2416 11th Ave","St Paul","MN","55109","US","","https://maps.google.com/?cid=10972172432242452918","651-748-6292","http://www.isd622.org/NORTH","ChIJF-l-x7jTslIRtiklrrH8RJg","google place api"
"Carol Matheys Center for Children & Families","6060 43rd St N","St Paul","MN","55128","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=10420561571509055261","651-777-6668","http://www.cmmcc.org/","ChIJr2ONMrPTslIRHS_i7YlFnZA","google place api"
"Special Education Esy","2520 12th Ave E","North St Paul","MN","55109","US","","https://maps.google.com/?cid=9770449784761147443","651-748-7210","","ChIJ9z6BDLjTslIRM-B6LFCcl4c","google place api"
"North St Paul Public Schools","2520 12th Ave E","St Paul","MN","55109","US","","https://maps.google.com/?cid=887238092461592263","651-748-7622","http://www.isd622.org/","ChIJ9z6BDLjTslIRx05eJFgaUAw","google place api"
"Middle Level Alterrnative Program","2520 12th Ave E","St Paul","MN","55109","US","","https://maps.google.com/?cid=14793122183625603299","651-748-7650","","ChIJ9z6BDLjTslIR43j0qT-6S80","google place api"
"Tiny Fingers of Minnesota","7816 Stillwater Blvd N","Oakdale","MN","55128","US","","https://maps.google.com/?cid=10600113225849506822","612-669-3317","http://www.tinyfingersmn.com/","ChIJRfkT74TSslIRBgyuLdEqG5M","google place api"
"Head Start Oakdale","3000 Hadley Ave N","Oakdale","MN","55128","US","","https://maps.google.com/?cid=3211961623122494791","651-748-0021","","ChIJN0fWZdXSslIRR0VnGhQukyw","google place api"
"Castle Elementary School","6675 50th St N","St Paul","MN","55128","US","","https://maps.google.com/?cid=15752233484661789174","651-748-6700","http://www.isd622.org/Domain/254","ChIJ1T3RcjnSslIR9pFHOOUsm9o","google place api"
"School To Life Solutions","1640 Hinton Trail N","St Paul","MN","55128","US","","https://maps.google.com/?cid=15948063439389548936","651-735-5988","","ChIJt4fjPbrSslIRiGE1oDPnUt0","google place api"
"Chunkin's Childcare","7197 17th St N","Oakdale","MN","55128","US","<ul><li>Monday: 7:00 AM – 5:00 PM</li><li>Tuesday: 7:00 AM – 5:00 PM</li><li>Wednesday: 7:00 AM – 5:00 PM</li><li>Thursday: 7:00 AM – 5:00 PM</li><li>Friday: 7:00 AM – 5:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5219124757223048645","651-285-0124","http://chunkinschildcare.weebly.com/contract.html","ChIJ7_-mn8fSslIRxQW6iFAObkg","google place api"
"St Peter's Catholic School","2620 Margaret St N","St Paul","MN","55109","US","<ul><li>Monday: 8:00 AM – 4:00 PM</li><li>Tuesday: 8:00 AM – 4:00 PM</li><li>Wednesday: 8:00 AM – 4:00 PM</li><li>Thursday: 8:00 AM – 4:00 PM</li><li>Friday: 8:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11951686361988991515","651-777-3091","http://stpetersnsp.org/","ChIJQYSXwcjTslIRGwo8aWzr3KU","google place api"
"Little Victories Flexible Child Care & Preschool","5595 Memorial Ave N","Oak Park Heights","MN","55082","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=466063315698287028","651-439-0799","http://www.lvictories.com/","ChIJaRsvofrLslIRtIEJxx3KdwY","google place api"
"St. Croix Valley Area Learning Center","5640 Memorial Ave N","Stillwater","MN","55082","US","<ul><li>Monday: 7:40 AM – 2:05 PM</li><li>Tuesday: 7:40 AM – 2:05 PM</li><li>Wednesday: 7:40 AM – 2:05 PM</li><li>Thursday: 7:40 AM – 2:05 PM</li><li>Friday: 7:40 AM – 2:05 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16200846392254095350","651-351-8472","http://www.stillwaterschools.org/alc","ChIJr_8-5vrLslIR9l_5PvX31OA","google place api"
"Stillwater Area High School","5701 Stillwater Blvd N","Oak Park Heights","MN","55082","US","<ul><li>Monday: 7:40 AM – 2:10 PM</li><li>Tuesday: 7:40 AM – 2:10 PM</li><li>Wednesday: 7:40 AM – 2:10 PM</li><li>Thursday: 7:40 AM – 2:10 PM</li><li>Friday: 7:40 AM – 2:10 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=6590468320771439590","651-351-8040","http://www.stillwaterschools.org/sahs","ChIJ41QXCebLslIR5vsLGwUMdls","google place api"
"9th Planet, LLC","5865 Neal Ave N","Stillwater","MN","55082","US","<ul><li>Monday: 12:00 AM – 11:30 PM</li><li>Tuesday: 12:00 AM – 11:30 PM</li><li>Wednesday: 12:00 AM – 11:30 PM</li><li>Thursday: 12:00 AM – 11:30 PM</li><li>Friday: 12:00 AM – 11:30 PM</li><li>Saturday: 12:00 AM – 11:30 PM</li><li>Sunday: 12:00 AM – 11:30 PM</li></ul>","https://maps.google.com/?cid=5703727960143314386","651-436-6860","http://www.9thplanet.org/","ChIJIZpGXubLslIR0j3OL1y2J08","google place api"
"New Horizon Academy","5903 Neal Ave N","Oak Park Heights","MN","55082","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11981234185518904954","651-209-0093","http://www.newhorizonacademy.net/","ChIJ872dA-fLslIRevaeLgPlRaY","google place api"
"Warm World Child Development","13575 58th St N","Oak Park Heights","MN","55082","US","","https://maps.google.com/?cid=906282866419308275","651-275-5900","http://warmworld.org/","ChIJ-ZAWN87LslIR8xbyHnfDkww","google place api"
"St. Croix Preparatory Academy Upper School","4260 Stagecoach Trail N","Stillwater","MN","55082","US","","https://maps.google.com/?cid=15416340751137504503","651-395-5970","http://www.stcroixprep.org/upper_school_homepage.aspx","ChIJWdp9z27KslIR9_zt3zvY8dU","google place api"
"St. Croix Preparatory Academy Middle School","4620 Stagecoach Trail N","Stillwater","MN","55082","US","","https://maps.google.com/?cid=2318720442662593321","651-395-5950","http://www.stcroixprep.org/middle_school_homepage.aspx","ChIJWdp9z27KslIRKSNXHvW_LSA","google place api"
"St. Croix Preparatory Academy Lower","4260 Stagecoach Trail N","Stillwater","MN","55082","US","","https://maps.google.com/?cid=15154593394189927284","651-395-5900","http://www.stcroixprep.org/lower_school_homepage.aspx","ChIJWdp9z27KslIRdAMsSGbuT9I","google place api"
"Stillwater Area Public Schools","1875 Greeley St S","Stillwater","MN","55082","US","<ul><li>Monday: 7:30 AM – 4:30 PM</li><li>Tuesday: 7:30 AM – 4:30 PM</li><li>Wednesday: 7:30 AM – 4:30 PM</li><li>Thursday: 7:30 AM – 4:30 PM</li><li>Friday: 7:30 AM – 4:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8317711005545806251","651-351-8340","http://www.stillwaterschools.org/","ChIJUWF37SnKslIRqznqJRdybnM","google place api"
"Stillwater District Special Services Special Education","1875 County Rd 66","Stillwater","MN","55082","US","","https://maps.google.com/?cid=7465582003895588365","651-351-8381","http://www.stillwater.k12.mn.us/","ChIJUWF37SnKslIRDda-N0cTm2c","google place api"
"Smart Start Childcare and Learning Center","14480 60th St N","Stillwater","MN","55082","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=1837214393166498657","651-280-0188","http://smartstartchild.com/","ChIJV5ENaCbKslIRYYvssMEYfxk","google place api"
"Minnesota Central School Bus","5288 Stagecoach Trail N","Stillwater","MN","55082","US","<ul><li>Monday: 5:30 AM – 5:30 PM</li><li>Tuesday: 5:30 AM – 5:30 PM</li><li>Wednesday: 5:30 AM – 5:30 PM</li><li>Thursday: 5:30 AM – 5:30 PM</li><li>Friday: 5:30 AM – 5:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=614875371972813265","651-430-3311","http://www.illinois-central.com/","ChIJOR7M2Q3KslIR0WGTn-R5iAg","google place api"
"Lily Lake Elementary School","2003 Willard St W","Stillwater","MN","55082","US","<ul><li>Monday: 8:40 AM – 3:10 PM</li><li>Tuesday: 8:40 AM – 3:10 PM</li><li>Wednesday: 8:40 AM – 3:10 PM</li><li>Thursday: 8:40 AM – 3:10 PM</li><li>Friday: 8:40 AM – 3:10 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=18221467313393579582","651-351-6800","http://www.stillwaterschools.org/lilylake","ChIJCe7y3h_KslIRPjY35fqn3_w","google place api"
"Stillwater Junior High School","523 Marsh St W","Stillwater","MN","55082","US","","https://maps.google.com/?cid=9860823726608762094","651-351-6905","http://www.stillwaterschools.org/sjhs","ChIJqaWLLonJslIR7kRCOe-u2Ig","google place api"
"Andersen Elementary School","309 4th St N","Bayport","MN","55003","US","<ul><li>Monday: 8:40 AM – 3:10 PM</li><li>Tuesday: 8:40 AM – 3:10 PM</li><li>Wednesday: 8:40 AM – 3:10 PM</li><li>Thursday: 8:40 AM – 3:10 PM</li><li>Friday: 8:40 AM – 3:10 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=9992335895389688733","651-351-6600","http://www.stillwaterschools.org/andersen","ChIJfUCGtIu1slIRnVMWIY7oq4o","google place api"
"Pony Preschool & Child Development Center","490 4th St N","Bayport","MN","55003","US","","https://maps.google.com/?cid=459264534559673608","651-351-9528","http://www.ponypreschoolcdc.com/","ChIJ3btZi4q1slIRCE1dMKmiXwY","google place api"
"Learning Circle Inc","421 Sommers Landing Rd N","Hudson","WI","54016","US","","https://maps.google.com/?cid=10759802006482456833","715-531-1543","","ChIJS5WDjqC1slIRARHswep-UpU","google place api"
"New Adventure's Learning Center","605 North End Rd N","Hudson","WI","54016","US","","https://maps.google.com/?cid=15449244033484352136","715-386-9253","","ChIJjbIcSBK1slIRiGooSJi9ZtY","google place api"
"Salem Lutheran Church & School","14940 62nd St N","Stillwater","MN","55082","US","","https://maps.google.com/?cid=10517445861157616017","651-439-7831","http://www.salemlutheran.org/","ChIJOyjhwh_KslIRkbmzckl59ZE","google place api"
"Oak Park Elementary School","6355 Osman Ave N","Stillwater","MN","55082","US","<ul><li>Monday: 8:40 AM – 3:10 PM</li><li>Tuesday: 8:40 AM – 3:10 PM</li><li>Wednesday: 8:40 AM – 3:10 PM</li><li>Thursday: 8:40 AM – 3:10 PM</li><li>Friday: 8:40 AM – 3:10 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16887424713296693362","651-351-8600","http://www.stillwaterschools.org/oakpark","ChIJCe7y3h_KslIRcsgzp00vXOo","google place api"
"School Number 48","","Delano","MN","55328","US","","https://maps.google.com/?cid=18075756472330516460","","","ChIJKQf74MCotFIR7He6-7382fo","google place api"
"Adickes School","","Delano","MN","55328","US","","https://maps.google.com/?cid=2019095558519026991","","","ChIJRb4Nbt6utFIRL3UYfbZEBRw","google place api"
"A to Z Chrildren's Academy","5821 Tower St","Rockford","MN","55373","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=695277511432163346","763-777-9205","","ChIJTfBfFiBYs1IRElA7gTYfpgk","google place api"
"Rockford Middle School","6051 Ash St","Rockford","MN","55373","US","","https://maps.google.com/?cid=434332874782123307","763-477-5831","http://rockford.k12.mn.us/","ChIJ4fZmNCdYs1IRK6Wpy3IPBwY","google place api"
"Dixon School","","Buffalo","MN","55313","US","","https://maps.google.com/?cid=4533186262095848785","","","ChIJz8qzFmqmtFIRUWXnNOMc6T4","google place api"
"Rockford Bus Service","7700 County Rd 50","Rockford","MN","55373","US","","https://maps.google.com/?cid=8135521776524694324","763-477-6100","http://www.rockford.k12.mn.us/","ChIJnYs0VYBXs1IRNJM1sPMt53A","google place api"
"Rockford Community Center","7600 County Rd 50","Rockford","MN","55373","US","","https://maps.google.com/?cid=6283682209794738274","763-477-5846","http://www.rockford.k12.mn.us/","ChIJU7msqn9Xs1IRYshBbK0fNFc","google place api"
"Rockford High School","7600 Co Rd","Rockford","MN","55373","US","","https://maps.google.com/?cid=16536530103531174845","763-477-5846","http://www.rockford.k12.mn.us/","ChIJGVKblX9Xs1IRvXuHzoOOfeU","google place api"
"Rockford Elementary Arts Magnet School","7650 County Rd 50","Rockford","MN","55373- 9537","US","","https://maps.google.com/?cid=16812137218813928348","763-477-5837","http://rockford.k12.mn.us/","ChIJsUgwBIBXs1IRnCOH2rm1UOk","google place api"
"Rockford High School softball fields","","Rockford","MN","","US","","https://maps.google.com/?cid=17080858446102554589","","","ChIJEy2ZttVZs1IR3WesKkJmC-0","google place api"
"Elm Hill School","","Rockford","MN","55373","US","","https://maps.google.com/?cid=8653743302488022247","","","ChIJFZ9CzGNXs1IR59w2Iq9FGHg","google place api"
"Circle of Friends Family Child Care","6300 Horseshoe Bend Dr","Corcoran","MN","55340","US","","https://maps.google.com/?cid=13503991774993868771","763-478-0384","","ChIJsd4xmyRQs1IR42dO3vjQZ7s","google place api"
"School Number 134","","Corcoran","MN","55340","US","","https://maps.google.com/?cid=12831077606623456592","","","ChIJvSNVl91Ps1IRUK1C7BklEbI","google place api"
"School Number 64","","Corcoran","MN","55340","US","","https://maps.google.com/?cid=11630673665704935510","","","ChIJzy0Pqadas1IRVkDVthN0aKE","google place api"
"Kral's Personal Use Lndg-42MN","20801 Larkin Rd","","MN","55340","US","","https://maps.google.com/?cid=18238417679258368396","763-478-6581","","ChIJKcte74RPs1IRjDlmfT_gG_0","google place api"
"The Goddard School","345 Clydesdale Trail","Medina","MN","55340","US","<ul><li>Monday: 7:00 AM – 6:00 PM</li><li>Tuesday: 7:00 AM – 6:00 PM</li><li>Wednesday: 7:00 AM – 6:00 PM</li><li>Thursday: 7:00 AM – 6:00 PM</li><li>Friday: 7:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=3476870323345469809","763-392-5260","http://www.goddardschool.com/MedinaMN?utm_source=google&utm_medium=business_listings&utm_campaign=school&utm_content=main_button","ChIJ6dOTbMJOs1IRcbEaSSNTQDA","google place api"
"The Alternative Program","4955 Peony Ln N","Minneapolis","MN","55446","US","","https://maps.google.com/?cid=3212203034415924680","763-745-6608","http://wayzata.k12.mn.us/Page/8231","ChIJeWR9ezRJs1IRyAXLDKQJlCw","google place api"
"Wayzata High School","4955 Peony Ln N","Plymouth","MN","55446","US","<ul><li>Monday: 7:00 AM – 3:30 PM</li><li>Tuesday: 7:00 AM – 3:30 PM</li><li>Wednesday: 7:00 AM – 3:30 PM</li><li>Thursday: 7:00 AM – 3:30 PM</li><li>Friday: 7:00 AM – 3:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=2437519969651013349","763-745-6600","http://www.wayzata.k12.mn.us/whs","ChIJeWR9ezRJs1IR5Tb4c3_P0yE","google place api"
"New Wayzata Elementary","17905 County Rd 47","Plymouth","MN","55446-1026","US","","https://maps.google.com/?cid=7464662309006321126","","","ChIJF0boXtdIs1IR5qWRENLOl2c","google place api"
"New Horizon Academy","4345 Peony Ln N","Plymouth","MN","55446","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=13772522048780504006","763-478-2412","http://www.newhorizonacademy.net/","ChIJFYwV7UtJs1IRxgvMWtXTIb8","google place api"
"Primrose School of West Plymouth","17805 Old Rockford Rd","Plymouth","MN","55446","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5001837923137309517","763-519-9150","http://www.primroseplymouth.com/?utm_source=google&utm_medium=maplistings&utm_campaign=localmaps","ChIJCyNk_0tJs1IRTUutGBcZakU","google place api"
"Wayzata Kimberly Lane Elementary School","17405 Old Rockford Rd","Plymouth","MN","55446","US","<ul><li>Monday: 9:00 AM – 4:00 PM</li><li>Tuesday: 9:00 AM – 4:00 PM</li><li>Wednesday: 9:00 AM – 4:00 PM</li><li>Thursday: 9:00 AM – 4:00 PM</li><li>Friday: 9:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8105006872706911866","763-745-5600","http://www.wayzata.k12.mn.us/kimberlylane","ChIJO5ZFWE9Js1IReo7L_c7EenA","google place api"
"Ave Maria Academy","7000 Jewel Ln N","Maple Grove","MN","55311","US","","https://maps.google.com/?cid=6453925261839215821","763-494-5387","http://www.avemariaacademy.org/","ChIJM4bIdIpIs1IRzazYztTykFk","google place api"
"Foundation Hill Montessori and Childcare","15855 61st Ave N","Plymouth","MN","55446","US","","https://maps.google.com/?cid=10698732534330329474","763-557-9300","http://www.foundationhill.com/","ChIJs5NIx_tIs1IRgomsP46IeZQ","google place api"
"Wayzata Plymouth Creek Elementary School","16005 41st Ave N","Plymouth","MN","55446","US","<ul><li>Monday: 9:00 AM – 4:00 PM</li><li>Tuesday: 9:00 AM – 4:00 PM</li><li>Wednesday: 9:00 AM – 4:00 PM</li><li>Thursday: 9:00 AM – 4:00 PM</li><li>Friday: 9:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5198629355259890765","763-745-5800","http://www.wayzata.k12.mn.us/plymouthcreek","ChIJV3jzmGVJs1IRTQwv59o9JUg","google place api"
"Musikgarten of Plymouth: Early Childhood Music","4300 Vicksburg Ln N","Plymouth","MN","55446","US","","https://maps.google.com/?cid=10565519627697962315","763-546-9750","http://www.themusikhaus.com/","ChIJ42NwynFJs1IRS71adB9EoJI","google place api"
"Providence Academy","15100 Schmidt Lake Rd","Plymouth","MN","55446","US","<ul><li>Monday: 8:00 AM – 3:30 PM</li><li>Tuesday: 8:00 AM – 3:30 PM</li><li>Wednesday: 8:00 AM – 3:30 PM</li><li>Thursday: 8:00 AM – 3:30 PM</li><li>Friday: 8:00 AM – 3:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16043612572858295717","763-258-2500","http://www.providenceacademy.org/","ChIJ655AegpJs1IRpaU136Fcpt4","google place api"
"Rockford KinderCare","15755 Rockford Rd","Plymouth","MN","55446","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8784666036849977200","763-694-0769","http://www.kindercare.com/our-centers/plymouth/mn/301498/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=301498&_google","ChIJWQRkVGNJs1IRcKfhpDdn6Xk","google place api"
"Basswood Elementary School","15425 Bass Lake Rd","Maple Grove","MN","55311","US","","https://maps.google.com/?cid=12259040425045835515","763-494-3858","http://schools.district279.org/bw/","ChIJfw8Uk4pIs1IR-74CvlDcIKo","google place api"
"Nany school","7016 Vicksburg Ln N","Maple Grove","MN","55311","US","","https://maps.google.com/?cid=5269411980687847035","","","ChIJk_NSEYtIs1IRey4WJEe2IEk","google place api"
